code,short_description,long_description,category,chapter,is_billable
Y36230A,"War operations involving explosion of improvised explosive device [IED], military personnel, initial encounter","War operations involving explosion of improvised explosive device [IED], military personnel, initial encounter",Y36,20,true
Y36230D,"War operations involving explosion of improvised explosive device [IED], military personnel, subsequent encounter","War operations involving explosion of improvised explosive device [IED], military personnel, subsequent encounter",Y36,20,true
Y36230S,"War operations involving explosion of improvised explosive device [IED], military personnel, sequela","War operations involving explosion of improvised explosive device [IED], military personnel, sequela",Y36,20,true
Y36231A,"War operations involving explosion of improvised explosive device [IED], civilian, initial encounter","War operations involving explosion of improvised explosive device [IED], civilian, initial encounter",Y36,20,true
Y36231D,"War operations involving explosion of improvised explosive device [IED], civilian, subsequent encounter","War operations involving explosion of improvised explosive device [IED], civilian, subsequent encounter",Y36,20,true
Y36231S,"War operations involving explosion of improvised explosive device [IED], civilian, sequela","War operations involving explosion of improvised explosive device [IED], civilian, sequela",Y36,20,true
Y36240A,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, initial encounter","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, initial encounter",Y36,20,true
Y36240D,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, subsequent encounter","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, subsequent encounter",Y36,20,true
Y36240S,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, sequela","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, military personnel, sequela",Y36,20,true
Y36241A,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, initial encounter","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, initial encounter",Y36,20,true
Y36241D,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, subsequent encounter","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, subsequent encounter",Y36,20,true
Y36241S,"War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, sequela","War operations involving explosion due to accidental detonation and discharge of own munitions or munitions launch device, civilian, sequela",Y36,20,true
Y36250A,"War operations involving fragments from munitions, military personnel, initial encounter","War operations involving fragments from munitions, military personnel, initial encounter",Y36,20,true
Y36250D,"War operations involving fragments from munitions, military personnel, subsequent encounter","War operations involving fragments from munitions, military personnel, subsequent encounter",Y36,20,true
Y36250S,"War operations involving fragments from munitions, military personnel, sequela","War operations involving fragments from munitions, military personnel, sequela",Y36,20,true
Y36251A,"War operations involving fragments from munitions, civilian, initial encounter","War operations involving fragments from munitions, civilian, initial encounter",Y36,20,true
Y36251D,"War operations involving fragments from munitions, civilian, subsequent encounter","War operations involving fragments from munitions, civilian, subsequent encounter",Y36,20,true
Y36251S,"War operations involving fragments from munitions, civilian, sequela","War operations involving fragments from munitions, civilian, sequela",Y36,20,true
Y36260A,"War operations involving fragments of improvised explosive device [IED], military personnel, initial encounter","War operations involving fragments of improvised explosive device [IED], military personnel, initial encounter",Y36,20,true
